index,datetime,service,instance,message,level,anomaly_type,st_time,ed_time,duration,data_type
371,2021-07-14,mobservice,mobservice2,"2021-07-14 05:28:09,191 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 05:18:08.286754 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 05:18:08.286754,2021-07-14 05:28:08.286754,600,test
372,2021-07-14,mobservice,mobservice1,"2021-07-14 06:05:18,994 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 05:55:18.042526 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 05:55:18.042526,2021-07-14 06:05:18.042526,600,test
373,2021-07-14,mobservice,mobservice1,"2021-07-14 06:39:23,515 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | a01ccc9a052f5f88 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-14 06:39:23.515000,2021-07-14 06:39:34.515000,11,test
374,2021-07-14,redisservice,redisservice2,"2021-07-14 07:28:38,526 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 07:18:37.632887 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 07:18:37.632887,2021-07-14 07:28:37.632887,600,test
375,2021-07-14,logservice,logservice2,"2021-07-14 07:40:39,731 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 07:30:38.860872 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 07:30:38.860872,2021-07-14 07:40:38.860872,600,test
376,2021-07-14,dbservice,dbservice2,"2021-07-14 08:00:00,986 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | trigger an access permission denied exception, will lasts an hour",WARNING,[access permission denied exception],2021-07-14 08:00:00.986000,2021-07-14 09:00:00.986000,3600,test
377,2021-07-14,logservice,logservice2,"2021-07-14 10:23:03,968 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 10:13:03.028883 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 10:13:03.028883,2021-07-14 10:23:03.028883,600,test
378,2021-07-14,webservice,webservice1,"2021-07-14 10:35:04,506 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 10:25:02.926531 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 10:25:02.926531,2021-07-14 10:35:02.926531,600,test
379,2021-07-14,mobservice,mobservice1,"2021-07-14 11:33:20,581 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 2501cd3691730d05 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-14 11:33:20.581000,2021-07-14 11:33:31.581000,11,test
380,2021-07-14,webservice,webservice2,"2021-07-14 12:10:00,344 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | trigger the file moving program, start with 2021-07-14 12:00:00.245895, last for 600 seconds",WARNING,[file moving program],2021-07-14 12:00:00.245895,2021-07-14 12:10:00.245895,600,test
381,2021-07-14,dbservice,dbservice1,"2021-07-14 12:37:39,921 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 12:27:38.842689 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 12:27:38.842689,2021-07-14 12:37:38.842689,600,test
382,2021-07-14,webservice,webservice2,"2021-07-14 12:55:08,763 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 12:45:07.879582 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 12:45:07.879582,2021-07-14 12:55:07.879582,600,test
383,2021-07-14,mobservice,mobservice1,"2021-07-14 13:10:05,212 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 893619bdd54a44d4 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-14 13:10:05.212000,2021-07-14 13:10:16.212000,11,test
384,2021-07-14,mobservice,mobservice1,"2021-07-14 13:27:00,944 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | b3c3cd211539f72d | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-14 13:27:00.944000,2021-07-14 13:27:11.944000,11,test
385,2021-07-14,redisservice,redisservice1,"2021-07-14 15:07:01,869 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 14:57:00.994607 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 14:57:00.994607,2021-07-14 15:07:00.994607,600,test
386,2021-07-14,mobservice,mobservice2,"2021-07-14 15:30:16,943 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 172d847d0cd40a75 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-14 15:30:16.943000,2021-07-14 15:30:27.943000,11,test
387,2021-07-14,mobservice,mobservice1,"2021-07-14 15:45:21,758 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | b058d83ed9fa74af | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-14 15:45:21.758000,2021-07-14 15:45:32.758000,11,test
388,2021-07-14,redisservice,redisservice1,"2021-07-14 16:02:47,845 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 15:52:46.966620 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 15:52:46.966620,2021-07-14 16:02:46.966620,600,test
389,2021-07-14,mobservice,mobservice1,"2021-07-14 17:11:21,915 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 17:01:20.923202 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 17:01:20.923202,2021-07-14 17:11:20.923202,600,test
390,2021-07-14,webservice,webservice2,"2021-07-14 17:42:48,331 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 17:32:47.163594 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 17:32:47.163594,2021-07-14 17:42:47.163594,600,test
391,2021-07-14,mobservice,mobservice2,"2021-07-14 18:11:39,210 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 18:01:38.282759 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 18:01:38.282759,2021-07-14 18:11:38.282759,600,test
392,2021-07-14,webservice,webservice2,"2021-07-14 18:41:45,409 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 18:31:44.417124 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 18:31:44.417124,2021-07-14 18:41:44.417124,600,test
393,2021-07-14,mobservice,mobservice1,"2021-07-14 19:27:16,715 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 847f479c801d7b3a | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-14 19:27:16.715000,2021-07-14 19:27:27.715000,11,test
394,2021-07-14,mobservice,mobservice2,"2021-07-14 20:34:45,144 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 20:24:44.406674 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 20:24:44.406674,2021-07-14 20:34:44.406674,600,test
395,2021-07-14,dbservice,dbservice2,"2021-07-14 21:30:16,163 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 21:20:15.272878 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 21:20:15.272878,2021-07-14 21:30:15.272878,600,test
396,2021-07-14,mobservice,mobservice1,"2021-07-14 21:44:30,198 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 21:34:29.314542 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 21:34:29.314542,2021-07-14 21:44:29.314542,600,test
397,2021-07-14,mobservice,mobservice1,"2021-07-14 22:59:15,698 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | de7fb49c20a6c9e1 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-14 22:59:15.698000,2021-07-14 22:59:26.698000,11,test
398,2021-07-14,dbservice,dbservice1,"2021-07-14 23:41:00,277 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 23:30:59.130688 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 23:30:59.130688,2021-07-14 23:40:59.130688,600,test
399,2021-07-15,redisservice,redisservice2,"2021-07-15 00:01:36,309 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-14 23:51:34.924995 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-14 23:51:34.924995,2021-07-15 00:01:34.924995,600,test
400,2021-07-15,mobservice,mobservice2,"2021-07-15 00:12:42,175 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | c660398274e577df | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-15 00:12:42.175000,2021-07-15 00:12:53.175000,11,test
401,2021-07-15,mobservice,mobservice2,"2021-07-15 00:57:31,058 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 758fa630d98b689 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-15 00:57:31.058000,2021-07-15 00:57:42.058000,11,test
402,2021-07-15,mobservice,mobservice1,"2021-07-15 01:26:29,063 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 514ec4f11bd2e001 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-15 01:26:29.063000,2021-07-15 01:26:40.063000,11,test
403,2021-07-15,dbservice,dbservice1,"2021-07-15 01:29:31,478 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [normal memory freed label] lasts ten minutes",WARNING,[normal memory freed label],2021-07-15 01:29:31.478000,2021-07-15 01:39:31.478000,600,test
404,2021-07-15,webservice,webservice2,"2021-07-15 02:06:37,109 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 01:56:36.107661 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 01:56:36.107661,2021-07-15 02:06:36.107661,600,test
405,2021-07-15,dbservice,dbservice2,"2021-07-15 02:52:21,530 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 02:42:19.660882 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 02:42:19.660882,2021-07-15 02:52:19.660882,600,test
406,2021-07-15,redisservice,redisservice2,"2021-07-15 03:28:51,460 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 03:18:50.608903 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 03:18:50.608903,2021-07-15 03:28:50.608903,600,test
407,2021-07-15,mobservice,mobservice1,"2021-07-15 04:09:16,897 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 03:59:15.894533 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 03:59:15.894533,2021-07-15 04:09:15.894533,600,test
408,2021-07-15,mobservice,mobservice2,"2021-07-15 04:27:56,509 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 04:17:55.762824 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 04:17:55.762824,2021-07-15 04:27:55.762824,600,test
409,2021-07-15,mobservice,mobservice2,"2021-07-15 04:32:01,162 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 854d82cc45fa0355 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-15 04:32:01.162000,2021-07-15 04:32:12.162000,11,test
410,2021-07-15,logservice,logservice2,"2021-07-15 04:58:53,682 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 04:48:52.756915 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 04:48:52.756915,2021-07-15 04:58:52.756915,600,test
411,2021-07-15,mobservice,mobservice1,"2021-07-15 05:16:08,952 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 05:06:07.994530 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 05:06:07.994530,2021-07-15 05:16:07.994530,600,test
412,2021-07-15,mobservice,mobservice1,"2021-07-15 05:33:12,310 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | c5c4848f85b31c29 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-15 05:33:12.310000,2021-07-15 05:33:23.310000,11,test
413,2021-07-15,logservice,logservice1,"2021-07-15 05:47:35,305 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 05:37:34.255588 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 05:37:34.255588,2021-07-15 05:47:34.255588,600,test
414,2021-07-15,mobservice,mobservice1,"2021-07-15 07:22:54,813 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | c912930e54dc7f74 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-15 07:22:54.813000,2021-07-15 07:23:05.813000,11,test
415,2021-07-15,dbservice,dbservice2,"2021-07-15 07:38:38,187 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 07:28:36.336876 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 07:28:36.336876,2021-07-15 07:38:36.336876,600,test
416,2021-07-15,logservice,logservice1,"2021-07-15 08:13:54,582 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 08:03:53.603680 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 08:03:53.603680,2021-07-15 08:13:53.603680,600,test
417,2021-07-15,dbservice,dbservice1,"2021-07-15 08:40:04,479 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 08:30:03.190688 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 08:30:03.190688,2021-07-15 08:40:03.190688,600,test
418,2021-07-15,mobservice,mobservice1,"2021-07-15 08:57:35,699 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | a341fd16e373f802 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-15 08:57:35.699000,2021-07-15 08:57:46.699000,11,test
419,2021-07-15,dbservice,dbservice1,"2021-07-15 10:06:35,867 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 09:56:34.586685 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 09:56:34.586685,2021-07-15 10:06:34.586685,600,test
420,2021-07-15,mobservice,mobservice2,"2021-07-15 11:21:44,377 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | e62854e92a96dd9 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-15 11:21:44.377000,2021-07-15 11:21:55.377000,11,test
421,2021-07-15,mobservice,mobservice1,"2021-07-15 11:44:13,393 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 11:34:12.534534 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 11:34:12.534534,2021-07-15 11:44:12.534534,600,test
422,2021-07-15,webservice,webservice1,"2021-07-15 12:10:00,284 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | trigger the file moving program, start with 2021-07-15 12:00:00.218373, last for 600 seconds",WARNING,[file moving program],2021-07-15 12:00:00.218373,2021-07-15 12:10:00.218373,600,test
423,2021-07-15,mobservice,mobservice1,"2021-07-15 12:20:43,748 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 9cdd3b037fa36d87 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-15 12:20:43.748000,2021-07-15 12:20:54.748000,11,test
424,2021-07-15,mobservice,mobservice2,"2021-07-15 16:01:26,056 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | f8c7c1a20f26d303 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-15 16:01:26.056000,2021-07-15 16:01:37.056000,11,test
425,2021-07-15,logservice,logservice2,"2021-07-15 16:32:07,754 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 16:22:06.888999 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 16:22:06.888999,2021-07-15 16:32:06.888999,600,test
426,2021-07-15,mobservice,mobservice1,"2021-07-15 16:33:53,746 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 74e67cf9cd303206 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-15 16:33:53.746000,2021-07-15 16:34:04.746000,11,test
427,2021-07-15,dbservice,dbservice2,"2021-07-15 16:48:19,017 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-15 16:38:17.084887 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-15 16:38:17.084887,2021-07-15 16:48:17.084887,600,test
